epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
76,2197.08,0.97559,0.5906,1.01529,0.94531,0.8881,0.94262,0.66521,0.92702,0.52155,0.99016,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,2225.54,0.98313,0.59637,1.01451,0.94195,0.8859,0.94029,0.66061,0.93234,0.5236,0.98997,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,2254.49,0.96935,0.58773,1.01728,0.94182,0.88683,0.94008,0.66236,0.92634,0.52284,0.98866,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,2282.12,0.98174,0.59109,1.01009,0.94312,0.88832,0.93934,0.66144,0.93006,0.52066,0.98668,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,2311.37,0.97473,0.59182,1.01359,0.94271,0.88849,0.94038,0.66269,0.92322,0.52023,0.98705,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,2341.53,0.80531,0.45644,0.96644,0.94599,0.88543,0.9409,0.66193,0.92488,0.5224,0.99003,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,2369.16,0.80667,0.45059,0.95431,0.94556,0.88797,0.94153,0.6601,0.93395,0.52265,0.99167,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,2397.18,0.78926,0.44194,0.95665,0.94634,0.88529,0.94023,0.65957,0.93335,0.5213,0.99047,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2424.45,0.7791,0.43874,0.94702,0.94348,0.88657,0.93918,0.66095,0.93091,0.51945,0.98877,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2452.95,0.77824,0.43754,0.95373,0.9437,0.88738,0.9391,0.66125,0.93308,0.51766,0.99006,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,2481.6,0.77877,0.43848,0.95188,0.9404,0.89108,0.94052,0.66233,0.93019,0.51731,0.98941,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,2509.11,0.77567,0.43115,0.94569,0.94312,0.88859,0.94054,0.66296,0.92795,0.51592,0.99003,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,2538.18,0.76036,0.42719,0.94883,0.94543,0.88899,0.93967,0.66438,0.92506,0.51482,0.9888,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,2566.72,0.75773,0.42296,0.94709,0.94885,0.88938,0.93926,0.66348,0.9292,0.51512,0.98983,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,2595.49,0.77094,0.42685,0.9472,0.94947,0.88724,0.93976,0.66447,0.9261,0.51371,0.98886,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,2622.38,0.75376,0.41933,0.94113,0.95146,0.88607,0.94062,0.6659,0.92042,0.51272,0.98723,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,2651.11,0.75563,0.41964,0.94424,0.953,0.88551,0.94057,0.66603,0.91888,0.51119,0.98721,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,2680.73,0.74172,0.41422,0.94591,0.95346,0.88358,0.94059,0.66592,0.92019,0.51149,0.98694,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,2709.15,0.74124,0.41327,0.9413,0.95155,0.88533,0.94098,0.66617,0.91881,0.51032,0.98603,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,2737.64,0.73381,0.40418,0.93916,0.95223,0.88657,0.94079,0.66676,0.91811,0.50854,0.9855,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,2766.74,0.73168,0.40655,0.93717,0.95179,0.88699,0.94092,0.66613,0.9171,0.50817,0.98485,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,2794.14,0.73434,0.40823,0.93197,0.95164,0.88929,0.94095,0.66694,0.91914,0.50746,0.98467,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,2822.63,0.73244,0.4049,0.93438,0.95083,0.88901,0.9403,0.66723,0.91956,0.50667,0.9843,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,2852.15,0.73185,0.4038,0.93691,0.95369,0.88771,0.94134,0.66769,0.9196,0.50709,0.9843,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,2881.89,0.72465,0.40013,0.93471,0.95271,0.88749,0.94041,0.66748,0.91909,0.50706,0.98399,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
