epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
83,2613.57,0.82583,0.47655,0.9761,0.95151,0.88775,0.94125,0.6635,0.91875,0.51057,0.98207,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,2644.97,0.81119,0.46637,0.97022,0.94923,0.88873,0.94113,0.66228,0.92082,0.51097,0.98296,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,2675.24,0.80735,0.46414,0.96535,0.94746,0.88758,0.94155,0.66359,0.91444,0.50948,0.98205,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,2706.16,0.8043,0.46278,0.9668,0.94332,0.89381,0.9416,0.66468,0.90946,0.50896,0.98097,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,2737.95,0.79932,0.45862,0.97073,0.94264,0.89378,0.94115,0.6647,0.91017,0.50757,0.98114,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,2769.26,0.79309,0.45491,0.96981,0.94478,0.89037,0.94077,0.66431,0.91233,0.50748,0.98193,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,2801.7,0.78849,0.45205,0.96998,0.94674,0.89196,0.94103,0.66418,0.9141,0.50695,0.98237,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,2832.08,0.78945,0.45044,0.96077,0.94659,0.8936,0.94076,0.66387,0.91346,0.50561,0.9829,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,2862.48,0.79295,0.45218,0.95808,0.94761,0.89318,0.94148,0.66528,0.91041,0.50495,0.98274,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,2893.62,0.77955,0.44494,0.95967,0.94758,0.89314,0.94172,0.66521,0.90685,0.50474,0.98234,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,2924.1,0.77032,0.44205,0.95636,0.94573,0.8927,0.94158,0.66561,0.90553,0.50381,0.98194,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,2954.96,0.76685,0.43886,0.95249,0.94664,0.89174,0.94157,0.66558,0.90423,0.50319,0.98141,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,2987.5,0.76007,0.43286,0.95931,0.94519,0.8926,0.94131,0.6654,0.90507,0.50334,0.98179,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,3019.33,0.7659,0.43442,0.95397,0.94623,0.89262,0.9402,0.66522,0.90543,0.50279,0.98235,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,3050.26,0.75353,0.42779,0.95286,0.94719,0.8913,0.94093,0.66503,0.90437,0.50173,0.98226,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,3080.37,0.76105,0.43085,0.94888,0.94813,0.89077,0.94037,0.66492,0.90423,0.50172,0.98258,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,3111.24,0.75732,0.42968,0.952,0.94862,0.88943,0.94045,0.6648,0.90479,0.50146,0.983,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,3141.31,0.76167,0.431,0.94835,0.94942,0.89003,0.9399,0.66551,0.90529,0.50127,0.98312,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
